providerGameId,league,date,homeTeam,awayTeam,pickTeamId,pickTeamName,confidence,edgeScore,winProbability,actualWinner,hit,seasonPhase,dataAvailability
152202,NPB,2024-05-22,Yakult Swallows,Yokohama BayStars,away,Yokohama BayStars,41.8,-3.1,53.1,away,1,mid,1
152203,NPB,2024-05-22,Yomiuri Giants,Chunichi Dragons,home,Yomiuri Giants,50,2.2,52.2,away,0,mid,1
155988,KBO,2024-05-22,Lotte Giants,KIA Tigers,away,KIA Tigers,49.9,-5.4,55.4,home,0,mid,1
155989,KBO,2024-05-22,Samsung Lions,KT Wiz Suwon,home,Samsung Lions,43,3,53,home,1,mid,1
155990,KBO,2024-05-22,Hanwha Eagles,LG Twins,away,LG Twins,44.3,-1.5,51.5,home,0,mid,1
155991,KBO,2024-05-22,Kiwoom Heroes,NC Dinos,away,NC Dinos,54.4,-8.8,58.8,away,1,mid,1
155992,KBO,2024-05-22,Doosan Bears,SSG Landers,home,Doosan Bears,53.7,7.9,57.9,home,1,mid,1
152204,NPB,2024-05-23,Hiroshima Carp,Hanshin Tigers,home,Hiroshima Carp,42.4,2,52,away,0,mid,1
152205,NPB,2024-05-23,Nippon Ham Fighters,Orix Buffaloes,home,Nippon Ham Fighters,52.6,6.2,56.2,away,0,mid,1
152206,NPB,2024-05-23,Yakult Swallows,Yokohama BayStars,away,Yokohama BayStars,47.3,-6.1,56.1,away,1,mid,1
155993,KBO,2024-05-23,Doosan Bears,SSG Landers,home,Doosan Bears,54.8,9.4,59.4,home,1,mid,1
155994,KBO,2024-05-23,Hanwha Eagles,LG Twins,home,Hanwha Eagles,30.5,0.6,50.6,away,0,mid,1
155995,KBO,2024-05-23,Kiwoom Heroes,NC Dinos,away,NC Dinos,55.9,-11.1,61.1,home,0,mid,1
155996,KBO,2024-05-23,Lotte Giants,KIA Tigers,away,KIA Tigers,41.4,-2.4,52.4,home,0,mid,1
155997,KBO,2024-05-23,Samsung Lions,KT Wiz Suwon,home,Samsung Lions,47.3,6,56,away,0,mid,1
152207,NPB,2024-05-24,Seibu Lions,Orix Buffaloes,away,Orix Buffaloes,45.5,-6,56,away,1,mid,1
152208,NPB,2024-05-24,Yokohama BayStars,Hiroshima Carp,home,Yokohama BayStars,42,2.7,52.7,away,0,mid,1
152209,NPB,2024-05-24,Chunichi Dragons,Yakult Swallows,home,Chunichi Dragons,34.9,3.8,53.8,away,0,mid,1
152210,NPB,2024-05-24,Rakuten Gold. Eagles,Nippon Ham Fighters,away,Nippon Ham Fighters,40.1,-2.5,52.5,away,1,mid,1
152211,NPB,2024-05-24,Hanshin Tigers,Yomiuri Giants,home,Hanshin Tigers,37,4.4,54.4,away,0,mid,1
152212,NPB,2024-05-24,Chiba Lotte Marines,Fukuoka S. Hawks,away,Fukuoka S. Hawks,54.3,-8.7,58.7,home,0,mid,1
155998,KBO,2024-05-24,KIA Tigers,Doosan Bears,away,Doosan Bears,48.4,-6.3,56.3,away,1,mid,1
155999,KBO,2024-05-24,KT Wiz Suwon,Kiwoom Heroes,home,KT Wiz Suwon,46.6,5,55,home,1,mid,1
156000,KBO,2024-05-24,Lotte Giants,Samsung Lions,home,Lotte Giants,27.1,0,50,away,0,mid,1
156001,KBO,2024-05-24,SSG Landers,Hanwha Eagles,away,Hanwha Eagles,43.4,-4.2,54.2,away,1,mid,1
156002,KBO,2024-05-24,LG Twins,NC Dinos,home,LG Twins,40.5,1.2,51.2,home,1,mid,1
152213,NPB,2024-05-25,Chiba Lotte Marines,Fukuoka S. Hawks,away,Fukuoka S. Hawks,42.6,-4.3,54.3,home,0,mid,1
152214,NPB,2024-05-25,Chunichi Dragons,Yakult Swallows,away,Yakult Swallows,37.5,-1.2,51.2,home,0,mid,1
152215,NPB,2024-05-25,Hanshin Tigers,Yomiuri Giants,home,Hanshin Tigers,34.8,0.4,50.4,home,1,mid,1
152216,NPB,2024-05-25,Rakuten Gold. Eagles,Nippon Ham Fighters,away,Nippon Ham Fighters,53.1,-7,57,away,1,mid,1
152217,NPB,2024-05-25,Seibu Lions,Orix Buffaloes,away,Orix Buffaloes,49.3,-7.8,57.8,home,0,mid,1
152218,NPB,2024-05-25,Yokohama BayStars,Hiroshima Carp,away,Hiroshima Carp,40.7,-1.5,51.5,away,1,mid,1
156003,KBO,2024-05-25,KIA Tigers,Doosan Bears,away,Doosan Bears,53.8,-7.9,57.9,home,0,mid,1
156005,KBO,2024-05-25,LG Twins,NC Dinos,home,LG Twins,50.4,2.8,52.8,home,1,mid,1
156004,KBO,2024-05-25,KT Wiz Suwon,Kiwoom Heroes,home,KT Wiz Suwon,48.5,7.9,57.9,home,1,mid,1
156006,KBO,2024-05-25,Lotte Giants,Samsung Lions,away,Samsung Lions,44,-3.1,53.1,home,0,mid,1
156007,KBO,2024-05-25,SSG Landers,Hanwha Eagles,away,Hanwha Eagles,45.6,-7.4,57.4,away,1,mid,1
152219,NPB,2024-05-26,Seibu Lions,Orix Buffaloes,away,Orix Buffaloes,43.5,-2.3,52.3,home,0,mid,1
152222,NPB,2024-05-26,Rakuten Gold. Eagles,Nippon Ham Fighters,away,Nippon Ham Fighters,54.3,-8.8,58.8,home,0,mid,1
152224,NPB,2024-05-26,Chiba Lotte Marines,Fukuoka S. Hawks,away,Fukuoka S. Hawks,41.2,-2.2,52.2,home,0,mid,1
152221,NPB,2024-05-26,Chunichi Dragons,Yakult Swallows,home,Chunichi Dragons,37.5,2.5,52.5,home,1,mid,1
152220,NPB,2024-05-26,Yokohama BayStars,Hiroshima Carp,away,Hiroshima Carp,45.2,-2.9,52.9,away,1,mid,1
152223,NPB,2024-05-26,Hanshin Tigers,Yomiuri Giants,home,Hanshin Tigers,38.4,2.6,52.6,away,0,mid,1
156008,KBO,2024-05-26,Lotte Giants,Samsung Lions,away,Samsung Lions,40,-0.4,50.4,home,0,mid,1
156010,KBO,2024-05-26,LG Twins,NC Dinos,home,LG Twins,51.7,4.8,54.8,home,1,mid,1
156011,KBO,2024-05-26,KIA Tigers,Doosan Bears,away,Doosan Bears,44.6,-3.9,53.9,home,0,mid,1
152225,NPB,2024-05-28,Chunichi Dragons,Seibu Lions,home,Chunichi Dragons,47.8,3.5,53.5,home,1,mid,1
152227,NPB,2024-05-28,Hiroshima Carp,Orix Buffaloes,home,Hiroshima Carp,35.9,4,54,home,1,mid,0.9688
152228,NPB,2024-05-28,Yakult Swallows,Chiba Lotte Marines,away,Chiba Lotte Marines,36.8,-5.3,55.3,away,1,mid,0.9688
152229,NPB,2024-05-28,Yokohama BayStars,Rakuten Gold. Eagles,away,Rakuten Gold. Eagles,36.8,-0.2,50.2,home,0,mid,1
152230,NPB,2024-05-28,Yomiuri Giants,Fukuoka S. Hawks,away,Fukuoka S. Hawks,41.6,-2.7,52.7,away,1,mid,1
156013,KBO,2024-05-28,Doosan Bears,KT Wiz Suwon,home,Doosan Bears,39.9,4.2,54.2,away,0,mid,1
156014,KBO,2024-05-28,Hanwha Eagles,Lotte Giants,home,Hanwha Eagles,44.8,2.4,52.4,home,1,mid,1
156015,KBO,2024-05-28,NC Dinos,KIA Tigers,away,KIA Tigers,41.3,-3.7,53.7,away,1,mid,1
156016,KBO,2024-05-28,Samsung Lions,Kiwoom Heroes,home,Samsung Lions,48.6,4.1,54.1,away,0,mid,1
156017,KBO,2024-05-28,SSG Landers,LG Twins,away,LG Twins,53.1,-10.8,60.8,away,1,mid,1
152231,NPB,2024-05-29,Yomiuri Giants,Fukuoka S. Hawks,away,Fukuoka S. Hawks,52.7,-6.4,56.4,home,0,mid,1
152232,NPB,2024-05-29,Yokohama BayStars,Rakuten Gold. Eagles,home,Yokohama BayStars,46.4,3.3,53.3,away,0,mid,1
152233,NPB,2024-05-29,Hiroshima Carp,Orix Buffaloes,home,Hiroshima Carp,53.7,7.7,57.7,home,1,mid,1
152234,NPB,2024-05-29,Yakult Swallows,Chiba Lotte Marines,away,Chiba Lotte Marines,48.5,-7.9,57.9,draw,,mid,1
152235,NPB,2024-05-29,Hanshin Tigers,Nippon Ham Fighters,away,Nippon Ham Fighters,40.6,-2.6,52.6,away,1,mid,1
152236,NPB,2024-05-29,Chunichi Dragons,Seibu Lions,home,Chunichi Dragons,50.2,7.2,57.2,away,0,mid,1
156018,KBO,2024-05-29,Samsung Lions,Kiwoom Heroes,home,Samsung Lions,39.8,0.1,50.1,away,0,mid,1
156019,KBO,2024-05-29,SSG Landers,LG Twins,away,LG Twins,56.7,-12.2,62.2,away,1,mid,1
156020,KBO,2024-05-29,NC Dinos,KIA Tigers,away,KIA Tigers,47.8,-6.8,56.8,away,1,mid,1
156021,KBO,2024-05-29,Hanwha Eagles,Lotte Giants,home,Hanwha Eagles,46.8,5.3,55.3,home,1,mid,1
156022,KBO,2024-05-29,Doosan Bears,KT Wiz Suwon,home,Doosan Bears,41.4,2.4,52.4,home,1,mid,1
152237,NPB,2024-05-30,Chunichi Dragons,Seibu Lions,home,Chunichi Dragons,44.3,1.6,51.6,away,0,mid,1
152238,NPB,2024-05-30,Hanshin Tigers,Nippon Ham Fighters,away,Nippon Ham Fighters,47.8,-5.6,55.6,away,1,mid,1
152239,NPB,2024-05-30,Hiroshima Carp,Orix Buffaloes,home,Hiroshima Carp,55.7,10.8,60.8,away,0,mid,1
152240,NPB,2024-05-30,Yakult Swallows,Chiba Lotte Marines,away,Chiba Lotte Marines,46.8,-5.3,55.3,draw,,mid,1
152241,NPB,2024-05-30,Yokohama BayStars,Rakuten Gold. Eagles,away,Rakuten Gold. Eagles,39.2,-1.8,51.8,away,1,mid,1
152242,NPB,2024-05-30,Yomiuri Giants,Fukuoka S. Hawks,away,Fukuoka S. Hawks,40.6,-1.3,51.3,home,0,mid,1
156023,KBO,2024-05-30,Doosan Bears,KT Wiz Suwon,home,Doosan Bears,45.5,5.4,55.4,home,1,mid,1
156024,KBO,2024-05-30,Hanwha Eagles,Lotte Giants,home,Hanwha Eagles,48,7.2,57.2,home,1,mid,1
156025,KBO,2024-05-30,NC Dinos,KIA Tigers,away,KIA Tigers,54,-8.3,58.3,away,1,mid,1
156026,KBO,2024-05-30,Samsung Lions,Kiwoom Heroes,away,Kiwoom Heroes,41.1,-2.1,52.1,home,0,mid,1
156027,KBO,2024-05-30,SSG Landers,LG Twins,away,LG Twins,57.2,-13,63,home,0,mid,1
152243,NPB,2024-05-31,Orix Buffaloes,Chunichi Dragons,away,Chunichi Dragons,37.7,-1.6,51.6,home,0,mid,1
152244,NPB,2024-05-31,Seibu Lions,Yomiuri Giants,away,Yomiuri Giants,27.7,-1,51,away,1,mid,0.9688
152245,NPB,2024-05-31,Rakuten Gold. Eagles,Yakult Swallows,home,Rakuten Gold. Eagles,36.7,4.6,54.6,home,1,mid,1
152246,NPB,2024-05-31,Nippon Ham Fighters,Yokohama BayStars,home,Nippon Ham Fighters,50.1,6.9,56.9,away,0,mid,1
152248,NPB,2024-05-31,Chiba Lotte Marines,Hanshin Tigers,home,Chiba Lotte Marines,48.5,4.7,54.7,home,1,mid,1
152247,NPB,2024-05-31,Fukuoka S. Hawks,Hiroshima Carp,home,Fukuoka S. Hawks,40.8,1.6,51.6,home,1,mid,1
156028,KBO,2024-05-31,Doosan Bears,LG Twins,home,Doosan Bears,42.9,1.4,51.4,away,0,mid,1
156029,KBO,2024-05-31,KIA Tigers,KT Wiz Suwon,home,KIA Tigers,54.7,9.3,59.3,away,0,mid,1
156030,KBO,2024-05-31,Kiwoom Heroes,SSG Landers,away,SSG Landers,37.3,-0.9,50.9,away,1,mid,1
156031,KBO,2024-05-31,Lotte Giants,NC Dinos,away,NC Dinos,40.1,-0.6,50.6,home,0,mid,1
156032,KBO,2024-05-31,Samsung Lions,Hanwha Eagles,away,Hanwha Eagles,40.7,-6,56,home,0,mid,1
152249,NPB,2024-06-01,Chiba Lotte Marines,Hanshin Tigers,home,Chiba Lotte Marines,53.5,7.5,57.5,home,1,mid,1
152250,NPB,2024-06-01,Fukuoka S. Hawks,Hiroshima Carp,home,Fukuoka S. Hawks,46.1,6.3,56.3,home,1,mid,1
152251,NPB,2024-06-01,Nippon Ham Fighters,Yokohama BayStars,home,Nippon Ham Fighters,44.3,1.5,51.5,away,0,mid,1
152252,NPB,2024-06-01,Orix Buffaloes,Chunichi Dragons,home,Orix Buffaloes,45,2.6,52.6,away,0,mid,1
152254,NPB,2024-06-01,Seibu Lions,Yomiuri Giants,away,Yomiuri Giants,53.5,-7.5,57.5,home,0,mid,1
156033,KBO,2024-06-01,Samsung Lions,Hanwha Eagles,away,Hanwha Eagles,34.9,-0.6,50.6,home,0,mid,1
156034,KBO,2024-06-01,Lotte Giants,NC Dinos,home,Lotte Giants,31.9,0.7,50.7,away,0,mid,1
156035,KBO,2024-06-01,Kiwoom Heroes,SSG Landers,away,SSG Landers,45.6,-3.5,53.5,away,1,mid,1
156036,KBO,2024-06-01,KIA Tigers,KT Wiz Suwon,home,KIA Tigers,46.6,5,55,home,1,mid,1
156037,KBO,2024-06-01,Doosan Bears,LG Twins,away,LG Twins,42.1,-1.6,51.6,away,1,mid,1
152253,NPB,2024-06-01,Rakuten Gold. Eagles,Yakult Swallows,home,Rakuten Gold. Eagles,38.1,6.8,56.8,home,1,mid,1
152256,NPB,2024-06-02,Seibu Lions,Yomiuri Giants,away,Yomiuri Giants,42.9,-1.5,51.5,away,1,mid,1
152257,NPB,2024-06-02,Nippon Ham Fighters,Yokohama BayStars,away,Yokohama BayStars,36.9,-2.2,52.2,home,0,mid,1
152258,NPB,2024-06-02,Orix Buffaloes,Chunichi Dragons,away,Chunichi Dragons,39.3,-0.6,50.6,away,1,mid,1
152255,NPB,2024-06-02,Rakuten Gold. Eagles,Yakult Swallows,home,Rakuten Gold. Eagles,43.8,7.4,57.4,away,0,mid,1
152259,NPB,2024-06-02,Fukuoka S. Hawks,Hiroshima Carp,home,Fukuoka S. Hawks,55,9.7,59.7,home,1,mid,1
152260,NPB,2024-06-02,Chiba Lotte Marines,Hanshin Tigers,home,Chiba Lotte Marines,54.2,8.6,58.6,away,0,mid,1
156038,KBO,2024-06-02,Kiwoom Heroes,SSG Landers,away,SSG Landers,47,-5.6,55.6,away,1,mid,1
156039,KBO,2024-06-02,Doosan Bears,LG Twins,away,LG Twins,43.2,-3.2,53.2,away,1,mid,1
156040,KBO,2024-06-02,KIA Tigers,KT Wiz Suwon,home,KIA Tigers,54,8.2,58.2,away,0,mid,1
156041,KBO,2024-06-02,Lotte Giants,NC Dinos,away,NC Dinos,51.5,-4.5,54.5,home,0,mid,1
156042,KBO,2024-06-02,Samsung Lions,Hanwha Eagles,home,Samsung Lions,45.1,2.8,52.8,home,1,mid,1
152261,NPB,2024-06-04,Chunichi Dragons,Fukuoka S. Hawks,away,Fukuoka S. Hawks,43.3,-6.4,56.4,away,1,mid,0.9688
152262,NPB,2024-06-04,Hanshin Tigers,Rakuten Gold. Eagles,away,Rakuten Gold. Eagles,44.7,-5.5,55.5,away,1,mid,1
152263,NPB,2024-06-04,Hiroshima Carp,Nippon Ham Fighters,away,Nippon Ham Fighters,41.8,-4.4,54.4,away,1,mid,1
152264,NPB,2024-06-04,Yakult Swallows,Seibu Lions,home,Yakult Swallows,44.3,3.5,53.5,home,1,mid,1
152265,NPB,2024-06-04,Yokohama BayStars,Orix Buffaloes,home,Yokohama BayStars,49.6,1.6,51.6,home,1,mid,1
152266,NPB,2024-06-04,Yomiuri Giants,Chiba Lotte Marines,home,Yomiuri Giants,47.1,5.8,55.8,home,1,mid,1
156043,KBO,2024-06-04,KIA Tigers,Lotte Giants,home,KIA Tigers,47.2,5.9,55.9,away,0,mid,1
156044,KBO,2024-06-04,KT Wiz Suwon,Hanwha Eagles,home,KT Wiz Suwon,41.5,1.9,51.9,away,0,mid,1
156045,KBO,2024-06-04,LG Twins,Kiwoom Heroes,home,LG Twins,53.7,12.3,62.3,away,0,mid,1
156046,KBO,2024-06-04,NC Dinos,Doosan Bears,away,Doosan Bears,43.3,-2.1,52.1,away,1,mid,1
156047,KBO,2024-06-04,SSG Landers,Samsung Lions,away,Samsung Lions,41.4,-1.8,51.8,away,1,mid,1
152267,NPB,2024-06-05,Yokohama BayStars,Orix Buffaloes,home,Yokohama BayStars,51.6,4.7,54.7,away,0,mid,1
152268,NPB,2024-06-05,Yomiuri Giants,Chiba Lotte Marines,home,Yomiuri Giants,54.2,8.6,58.6,away,0,mid,1
152269,NPB,2024-06-05,Hiroshima Carp,Nippon Ham Fighters,away,Nippon Ham Fighters,47.6,-6.6,56.6,home,0,mid,1
152270,NPB,2024-06-05,Yakult Swallows,Seibu Lions,home,Yakult Swallows,53,6.8,56.8,home,1,mid,1
152271,NPB,2024-06-05,Hanshin Tigers,Rakuten Gold. Eagles,away,Rakuten Gold. Eagles,48.2,-7.5,57.5,away,1,mid,1
152272,NPB,2024-06-05,Chunichi Dragons,Fukuoka S. Hawks,away,Fukuoka S. Hawks,55.9,-11.2,61.2,away,1,mid,1
156048,KBO,2024-06-05,KIA Tigers,Lotte Giants,home,KIA Tigers,37.8,1.7,51.7,away,0,mid,1
156049,KBO,2024-06-05,KT Wiz Suwon,Hanwha Eagles,away,Hanwha Eagles,44.9,-1.2,51.2,away,1,mid,1
156050,KBO,2024-06-05,LG Twins,Kiwoom Heroes,home,LG Twins,48.5,7.8,57.8,home,1,mid,1
156051,KBO,2024-06-05,NC Dinos,Doosan Bears,away,Doosan Bears,51.6,-4.7,54.7,away,1,mid,1
156052,KBO,2024-06-05,SSG Landers,Samsung Lions,away,Samsung Lions,43.8,-5.4,55.4,home,0,mid,1
156053,KBO,2024-06-06,SSG Landers,Samsung Lions,away,Samsung Lions,38.8,-1.2,51.2,home,0,mid,1
156056,KBO,2024-06-06,KIA Tigers,Lotte Giants,away,Lotte Giants,31.2,-1.6,51.6,home,0,mid,1
156054,KBO,2024-06-06,NC Dinos,Doosan Bears,away,Doosan Bears,52.2,-5.6,55.6,away,1,mid,1
156055,KBO,2024-06-06,LG Twins,Kiwoom Heroes,home,LG Twins,52.9,11.1,61.1,home,1,mid,1
156057,KBO,2024-06-06,KT Wiz Suwon,Hanwha Eagles,away,Hanwha Eagles,46.1,-2.9,52.9,away,1,mid,1
152273,NPB,2024-06-06,Chunichi Dragons,Fukuoka S. Hawks,away,Fukuoka S. Hawks,57,-12.8,62.8,home,0,mid,1
152274,NPB,2024-06-06,Hanshin Tigers,Rakuten Gold. Eagles,away,Rakuten Gold. Eagles,49,-8.6,58.6,away,1,mid,1
152275,NPB,2024-06-06,Hiroshima Carp,Nippon Ham Fighters,away,Nippon Ham Fighters,37.3,-0.9,50.9,home,0,mid,1
152276,NPB,2024-06-06,Yakult Swallows,Seibu Lions,home,Yakult Swallows,54.6,9.1,59.1,home,1,mid,1
152277,NPB,2024-06-06,Yokohama BayStars,Orix Buffaloes,home,Yokohama BayStars,47.2,1.4,51.4,away,0,mid,1
152278,NPB,2024-06-06,Yomiuri Giants,Chiba Lotte Marines,home,Yomiuri Giants,48.3,3,53,home,1,mid,1
152279,NPB,2024-06-07,Yokohama BayStars,Fukuoka S. Hawks,away,Fukuoka S. Hawks,55.5,-10.4,60.4,away,1,mid,1
152280,NPB,2024-06-07,Yomiuri Giants,Orix Buffaloes,home,Yomiuri Giants,44.2,1.4,51.4,away,0,mid,1
152281,NPB,2024-06-07,Hiroshima Carp,Chiba Lotte Marines,home,Hiroshima Carp,41.2,3.3,53.3,home,1,mid,0.9688
152282,NPB,2024-06-07,Yakult Swallows,Nippon Ham Fighters,home,Yakult Swallows,41.7,2.9,52.9,away,0,mid,1
152283,NPB,2024-06-07,Hanshin Tigers,Seibu Lions,home,Hanshin Tigers,40.8,2.7,52.7,home,1,mid,0.9688
152284,NPB,2024-06-07,Chunichi Dragons,Rakuten Gold. Eagles,away,Rakuten Gold. Eagles,41.5,-1.9,51.9,away,1,mid,1
156058,KBO,2024-06-07,Doosan Bears,KIA Tigers,home,Doosan Bears,50.3,2.8,52.8,home,1,mid,1
156059,KBO,2024-06-07,Hanwha Eagles,NC Dinos,home,Hanwha Eagles,44.1,3.2,53.2,away,0,mid,1
156060,KBO,2024-06-07,Kiwoom Heroes,Samsung Lions,away,Samsung Lions,53.1,-6.9,56.9,home,0,mid,1
156061,KBO,2024-06-07,KT Wiz Suwon,LG Twins,away,LG Twins,55.2,-10.1,60.1,away,1,mid,1
156062,KBO,2024-06-07,Lotte Giants,SSG Landers,away,SSG Landers,45,-2.6,52.6,home,0,mid,1
152285,NPB,2024-06-08,Chunichi Dragons,Rakuten Gold. Eagles,away,Rakuten Gold. Eagles,46.6,-5,55,away,1,mid,1
152286,NPB,2024-06-08,Hanshin Tigers,Seibu Lions,home,Hanshin Tigers,54.4,8.8,58.8,home,1,mid,1
152287,NPB,2024-06-08,Hiroshima Carp,Chiba Lotte Marines,home,Hiroshima Carp,54.3,8.6,58.6,away,0,mid,1
152288,NPB,2024-06-08,Yakult Swallows,Nippon Ham Fighters,away,Nippon Ham Fighters,43,-1.6,51.6,home,0,mid,1
152289,NPB,2024-06-08,Yokohama BayStars,Fukuoka S. Hawks,away,Fukuoka S. Hawks,57.4,-13.4,63.4,away,1,mid,1
152290,NPB,2024-06-08,Yomiuri Giants,Orix Buffaloes,away,Orix Buffaloes,36.3,-1.4,51.4,away,1,mid,1
156063,KBO,2024-06-08,KT Wiz Suwon,LG Twins,away,LG Twins,55.6,-10.6,60.6,away,1,mid,1
156065,KBO,2024-06-08,Hanwha Eagles,NC Dinos,home,Hanwha Eagles,35.6,0.3,50.3,away,0,mid,1
156066,KBO,2024-06-08,Kiwoom Heroes,Samsung Lions,away,Samsung Lions,44.7,-2.2,52.2,home,0,mid,1
156067,KBO,2024-06-08,Doosan Bears,KIA Tigers,home,Doosan Bears,52.8,6.5,56.5,home,1,mid,1
152291,NPB,2024-06-09,Yakult Swallows,Nippon Ham Fighters,home,Yakult Swallows,46.5,2.3,52.3,home,1,mid,1
152294,NPB,2024-06-09,Hiroshima Carp,Chiba Lotte Marines,home,Hiroshima Carp,48.1,2.6,52.6,home,1,mid,1
152295,NPB,2024-06-09,Chunichi Dragons,Rakuten Gold. Eagles,away,Rakuten Gold. Eagles,48.6,-8,58,home,0,mid,1
152292,NPB,2024-06-09,Yokohama BayStars,Fukuoka S. Hawks,away,Fukuoka S. Hawks,57.6,-13.7,63.7,home,0,mid,1
152293,NPB,2024-06-09,Yomiuri Giants,Orix Buffaloes,away,Orix Buffaloes,38.3,-4.4,54.4,away,1,mid,1
152296,NPB,2024-06-09,Hanshin Tigers,Seibu Lions,home,Hanshin Tigers,54.6,9.2,59.2,home,1,mid,1
156064,KBO,2024-06-09,Lotte Giants,SSG Landers,home,Lotte Giants,46.6,2.5,52.5,away,0,mid,1
156068,KBO,2024-06-09,Kiwoom Heroes,Samsung Lions,home,Kiwoom Heroes,36.1,1.1,51.1,away,0,mid,1
156069,KBO,2024-06-09,Doosan Bears,KIA Tigers,home,Doosan Bears,53.7,7.9,57.9,away,0,mid,1
156070,KBO,2024-06-09,Hanwha Eagles,NC Dinos,away,NC Dinos,38.2,-2.2,52.2,draw,,mid,1
156071,KBO,2024-06-09,KT Wiz Suwon,LG Twins,away,LG Twins,56.6,-12.1,62.1,home,0,mid,1
156072,KBO,2024-06-09,Lotte Giants,SSG Landers,away,SSG Landers,43.9,-1,51,home,0,mid,1
152297,NPB,2024-06-11,Chiba Lotte Marines,Yokohama BayStars,away,Yokohama BayStars,42.5,-0.9,50.9,away,1,mid,1
152298,NPB,2024-06-11,Fukuoka S. Hawks,Yakult Swallows,home,Fukuoka S. Hawks,43.8,6,56,home,1,mid,1
152299,NPB,2024-06-11,Nippon Ham Fighters,Chunichi Dragons,home,Nippon Ham Fighters,23.8,0.1,50.1,away,0,mid,0.9688
152300,NPB,2024-06-11,Orix Buffaloes,Hanshin Tigers,home,Orix Buffaloes,52.1,5.4,55.4,home,1,mid,1
152301,NPB,2024-06-11,Rakuten Gold. Eagles,Yomiuri Giants,home,Rakuten Gold. Eagles,41.9,4.5,54.5,home,1,mid,1
152302,NPB,2024-06-11,Seibu Lions,Hiroshima Carp,away,Hiroshima Carp,50.3,-7.3,57.3,away,1,mid,1
156073,KBO,2024-06-11,Samsung Lions,LG Twins,away,LG Twins,51.2,-7.3,57.3,home,0,mid,1
156074,KBO,2024-06-11,SSG Landers,KIA Tigers,away,KIA Tigers,40.6,-2.5,52.5,home,0,mid,1
156075,KBO,2024-06-11,NC Dinos,KT Wiz Suwon,home,NC Dinos,40.6,3.9,53.9,home,1,mid,1
156076,KBO,2024-06-11,Lotte Giants,Kiwoom Heroes,home,Lotte Giants,47.5,3.1,53.1,away,0,mid,1
156077,KBO,2024-06-11,Doosan Bears,Hanwha Eagles,home,Doosan Bears,50.1,5.6,55.6,away,0,mid,1
152303,NPB,2024-06-12,Rakuten Gold. Eagles,Yomiuri Giants,home,Rakuten Gold. Eagles,42.8,5.9,55.9,home,1,mid,1
152304,NPB,2024-06-12,Seibu Lions,Hiroshima Carp,away,Hiroshima Carp,51.4,-9,59,home,0,mid,1
152305,NPB,2024-06-12,Nippon Ham Fighters,Chunichi Dragons,away,Chunichi Dragons,38.1,-4.1,54.1,home,0,mid,1
152306,NPB,2024-06-12,Orix Buffaloes,Hanshin Tigers,home,Orix Buffaloes,53.1,6.9,56.9,home,1,mid,1
152307,NPB,2024-06-12,Fukuoka S. Hawks,Yakult Swallows,home,Fukuoka S. Hawks,54.8,9.4,59.4,away,0,mid,1
152308,NPB,2024-06-12,Chiba Lotte Marines,Yokohama BayStars,away,Yokohama BayStars,51.8,-4.9,54.9,away,1,mid,1
156078,KBO,2024-06-12,Samsung Lions,LG Twins,away,LG Twins,48.5,-3.3,53.3,home,0,mid,1
156079,KBO,2024-06-12,SSG Landers,KIA Tigers,away,KIA Tigers,37,-0.4,50.4,away,1,mid,1
156080,KBO,2024-06-12,Doosan Bears,Hanwha Eagles,home,Doosan Bears,48.2,2.8,52.8,away,0,mid,1
156081,KBO,2024-06-12,Lotte Giants,Kiwoom Heroes,away,Kiwoom Heroes,31,-1.4,51.4,home,0,mid,1
156082,KBO,2024-06-12,NC Dinos,KT Wiz Suwon,home,NC Dinos,53.4,7.3,57.3,away,0,mid,1
152309,NPB,2024-06-13,Chiba Lotte Marines,Yokohama BayStars,away,Yokohama BayStars,53.2,-7,57,away,1,mid,1
152310,NPB,2024-06-13,Fukuoka S. Hawks,Yakult Swallows,home,Fukuoka S. Hawks,50.4,6.2,56.2,home,1,mid,1
152311,NPB,2024-06-13,Nippon Ham Fighters,Chunichi Dragons,home,Nippon Ham Fighters,45.4,3.2,53.2,home,1,mid,1
152312,NPB,2024-06-13,Orix Buffaloes,Hanshin Tigers,home,Orix Buffaloes,53.6,7.6,57.6,away,0,mid,1
152313,NPB,2024-06-13,Rakuten Gold. Eagles,Yomiuri Giants,home,Rakuten Gold. Eagles,48.1,7.3,57.3,home,1,mid,1
152314,NPB,2024-06-13,Seibu Lions,Hiroshima Carp,away,Hiroshima Carp,45.7,-3.7,53.7,away,1,mid,1
156083,KBO,2024-06-13,Doosan Bears,Hanwha Eagles,home,Doosan Bears,40.1,0.5,50.5,home,1,mid,1
156084,KBO,2024-06-13,Lotte Giants,Kiwoom Heroes,home,Lotte Giants,47,2.3,52.3,home,1,mid,1
156085,KBO,2024-06-13,NC Dinos,KT Wiz Suwon,home,NC Dinos,40.6,3.8,53.8,home,1,mid,1
156086,KBO,2024-06-13,Samsung Lions,LG Twins,away,LG Twins,39.9,-0.3,50.3,home,0,mid,1
156087,KBO,2024-06-13,SSG Landers,KIA Tigers,away,KIA Tigers,48.1,-4,54,home,0,mid,1
152315,NPB,2024-06-14,Orix Buffaloes,Yakult Swallows,home,Orix Buffaloes,44.3,1.5,51.5,away,0,mid,1
